instance,pcm_intensity,pcm_loudness,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,lspFreq_0,lspFreq_1,lspFreq_2,lspFreq_3,lspFreq_4,lspFreq_5,lspFreq_6,lspFreq_7,pcm_zcr,voiceProb,F0,F0env,pcm_RMSenergy,class
158_books_3,6.36097458665082E-007,0.4814239952,-20.0908242467,6.3885725754,-9.0650637455,-20.0402628485,-9.4491643638,-17.521982534,-17.5214479409,-5.3796928168,-8.3786994022,-1.5214200309,-9.5233521455,-4.3261056411,0.3456432251,0.562477269,0.7644448327,0.962627584,1.1577285967,1.4459717246,2.1170607887,2.6566272207,0.1095518415,0.5250079119,195.2282932886,195.3805192488,6.36097458665082E-007,1
158_books_4,3.88884297345333E-007,0.4727503903,-17.3602462966,11.2339503932,1.2136699227,-26.223279399,-18.207427548,-16.7551993452,-14.3459404026,-12.6018112568,-12.1695262691,-1.2409847236,-11.0193987706,-3.707440932,0.319289288,0.5681362117,0.7545345809,0.945594121,1.1711322697,1.4846366023,2.1197575341,2.6647126004,0.0992403637,0.5773448964,193.3597634812,186.9423405871,3.88884297345333E-007,1
159_books_2,2.45335571651534E-007,0.4645037353,19.2616367977,-10.5134303366,13.8856078179,-25.6500016761,-1.2147434279,-14.9478636193,-0.3675745224,-15.9597359197,-5.901202019,-10.8506347534,-16.1084893881,-0.9812642837,0.1086529125,0.315849479,0.5507049187,0.8425765111,1.4001785967,1.8461724393,2.3187961344,2.7281438754,0.0202398823,0.7364877393,164.4751633333,162.6625742295,2.45335571651534E-007,1
159_books_3,2.32560567004239E-007,0.433070831,18.1837748994,-7.5765221085,17.2511084487,-23.844297376,-5.8806093332,-21.6675134852,4.1070110006,-7.3946097154,-0.4278825506,-6.183989651,-11.4698123958,0.0547418041,0.1097137125,0.3392481155,0.5579801289,0.8511859475,1.3929183031,1.842548651,2.3201759001,2.729627436,0.0180513987,0.6790199169,170.7079686607,171.7456435605,2.32560567004239E-007,1
159_books_4,0.00000012,0.3302072083,15.6275287893,-10.5203273545,9.9056500042,-24.1506738608,6.2971659292,-16.8138473398,4.6164249282,-4.8864891013,-1.3598822632,-6.7645081427,-7.814254991,2.4862504374,0.1329741677,0.3394307305,0.5882298751,0.8469371892,1.3926000603,1.8396213712,2.3285894196,2.7312499541,0.0228781346,0.6131842895,163.1910691304,156.1726776904,0.00000012,0
159_books_5,2.82239715675046E-007,0.4716857053,21.2452749236,-12.4860526351,6.761726739,-29.3384059607,-4.1393327518,-22.0044912142,2.7764256961,-3.7592763141,-3.2397967229,-9.2555964639,-12.8816143323,0.7552832525,0.1118764455,0.2903567921,0.5563400819,0.8621717548,1.4169478164,1.8476243626,2.3180014449,2.7280780037,0.0218961031,0.7079496391,163.5435600522,152.6019365794,2.82239715675046E-007,1
160_movies_1,1.48473538838902E-006,0.6803728275,-5.4924130703,-17.7167645714,-6.2648618051,-19.9032937862,-16.5130769237,-15.7217894337,-9.5404272458,1.3467594079,-7.4668081624,-6.1425151749,-5.93998144,-4.7550746045,0.233188486,0.4156018816,0.667699812,0.9829038416,1.2886455908,1.4270809036,1.9469884874,2.6310461285,0.0667466089,0.592052401,194.0648587264,189.7874180866,1.48473538838902E-006,0
160_movies_2,9.80495769773399E-007,0.6070877309,-6.6021903108,-10.8927701832,-7.2107119352,-20.6708400112,-18.113071483,-14.7664169568,-16.2501160938,-3.6460480725,-8.7924674561,-9.0499129152,-3.8873069488,-6.0007952198,0.2252298283,0.4341824163,0.7060987254,1.0009332355,1.274723312,1.4127532959,1.8878445734,2.6158433453,0.0564439774,0.6143743935,202.1725969574,195.2171308508,9.80495769773399E-007,0
160_movies_3,8.61145104042528E-007,0.6064003006,-9.389470614,-10.0642000147,-5.4161907014,-22.1703600005,-23.8160878118,-15.2907361416,-12.7018008319,-1.9938210737,-10.0070688984,-9.8638289862,-7.1247489063,-6.4942524079,0.2461032201,0.4578134644,0.7018055602,1.0048424587,1.2750731525,1.4174304639,1.8636489005,2.6191902616,0.0691634818,0.6160818284,213.321787062,209.434898748,8.61145104042528E-007,0
160_movies_4,6.98692722614531E-007,0.5760363191,-7.7267962122,-15.1770488473,-9.3026062965,-21.9291904869,-15.5682299713,-13.2948411684,-11.8919195827,1.1574230427,-14.0941587118,-9.2913356094,-5.2598513573,-10.6621433067,0.2329475559,0.4287914645,0.6969558914,0.9851041298,1.2733264367,1.4014189306,1.8712848327,2.6130716776,0.0581419887,0.5768286596,218.4010532258,181.0647828571,6.98692722614531E-007,0
160_movies_5,1.44414333560286E-006,0.699808195,-4.5145598448,-17.599089663,-4.4637474152,-19.0316973639,-18.3712616499,-16.0027066553,-15.1942159762,-1.3135064223,-8.2648166635,-7.5806397645,-5.5695167114,-8.1791424231,0.2199539593,0.4101111662,0.6552883452,0.9827125968,1.2887196187,1.4325364411,1.9411685458,2.6277416112,0.0553121914,0.6142776693,195.313828012,188.343806486,1.44414333560286E-006,0
161_book_1,3.21777796121443E-007,0.4147195954,-15.8296327571,-24.2445383099,-2.6686446504,-28.5534602921,-17.8887395249,-14.5819864368,-18.1212772335,-3.0518640355,-11.5806485679,-9.4204880911,-14.5837416775,-5.4970778939,0.2834364325,0.453059731,0.6610821532,0.9208407788,1.2953925764,1.4336802709,1.9374043645,2.6450677734,0.087861587,0.5618369173,237.73546875,210.9369538916,3.21777796121443E-007,1
161_book_2,5.69456763293317E-007,0.4955794609,-20.0664547605,-25.9266229848,3.0507356623,-31.4874619014,-22.362680955,-18.7229699709,-13.0531325622,-4.8968863504,-6.5036650877,6.1255939469,-11.3962714958,-2.9924170383,0.3205797518,0.4600907416,0.6622329538,0.8859513538,1.2923663689,1.4307799106,1.9609055182,2.6454018282,0.0919901059,0.5535562982,215.2524227273,193.7434051536,5.69456763293317E-007,1
161_book_4,0.000000068,0.3087718216,-15.9189786683,-18.3400226968,-2.3950414124,-19.9183745428,-15.9662703895,-20.3257702474,-18.9727736105,-12.6176847303,-17.8948080197,-11.9375084303,-16.2717673953,-7.3153644473,0.3063650276,0.4661806191,0.6876518572,0.9276454132,1.2747571447,1.4025448487,1.9091363947,2.6437438684,0.0819833495,0.5814570803,193.4515813953,169.7454991447,0.000000068,1
161_book_5,1.09368725548957E-007,0.3499428438,-18.4150815928,-18.3127972489,-2.6860429855,-24.9516264457,-17.3301499979,-23.1893666247,-19.0166140155,-5.1987487149,-9.081752632,-4.4822421042,-14.2765693144,-5.7790532453,0.3168004723,0.4795205486,0.6705716651,0.9373043417,1.2845104353,1.4030811727,1.8951752518,2.6334401763,0.0872995186,0.5884701799,203.0200039216,202.1139208273,1.09368725548957E-007,1
161_book_6,3.63070557791087E-007,0.2852867342,-23.5909392819,-23.1401370805,-9.1716401933,-20.2529398456,-12.1013675909,-12.9459019885,-11.2755590007,-0.3929431307,-5.0926312589,-2.6389961146,-10.2129910403,-1.523964204,0.3411993812,0.519213998,0.7747439523,0.9767711161,1.3124399799,1.4202080872,1.9053949664,2.6548357181,0.1163878891,0.3206174342,208.422216,165.33251,3.63070557791087E-007,1
161_book_8,3.45676120626457E-007,0.4561533306,-18.9809005638,-27.4958682529,-0.3843085908,-28.9574589161,-15.0384246335,-14.6141565975,-18.9254283836,-3.2826615766,-10.6022655236,-7.7652000659,-12.8334478203,-1.2193959482,0.3077408915,0.4550522979,0.6411525311,0.8826066621,1.2893123211,1.4444544092,1.9775017634,2.6457313065,0.0881106209,0.5614442832,206.6809478261,191.5064681845,3.45676120626457E-007,1
162_books_1,9.53081671142503E-007,0.5396717867,-4.7262671993,-6.6013496048,-4.6376253573,-11.913510363,-5.7038920602,-6.8159973654,-18.2685933464,-7.4564002778,-21.354874116,10.3300559305,-17.0811187441,-6.0397747521,0.2328117377,0.4580930474,0.7054902957,0.9582095838,1.2051962268,1.4063387552,1.9776952185,2.6450170055,0.0566580026,0.5550635806,164.9161570201,161.2927034716,9.53081671142503E-007,0
162_books_2,9.59904881324014E-009,0.1852375483,-11.8880474352,-4.7020252065,-3.7304182134,-2.1327903641,-0.974592153,-0.0450594811,-12.8620048887,-8.6686860137,-15.9614621261,-1.6398322429,-12.6776251521,-6.5557999162,0.28063685,0.5143563761,0.7859604486,1.0234819014,1.2139453944,1.3882354789,1.9618388521,2.6648612887,0.0663746756,0.4188223246,308.427945,250.3349727465,9.59904881324014E-009,0
162_books_3,4.99765384378261E-007,0.4857990209,-7.3559084159,-2.2421074474,-1.4641509416,-10.2258057848,-3.1196032817,-6.5223098429,-22.5136915555,-12.144217728,-25.7199898803,6.2586839035,-15.0368549397,-5.5001209774,0.248568151,0.4892592671,0.729741943,0.9710955893,1.2110791674,1.4026452731,1.916261395,2.6344278047,0.0545848135,0.5698315642,177.5617021918,190.0502629515,4.99765384378261E-007,0
162_books_4,8.96568150823636E-007,0.5737646439,-6.7291637655,-5.2115665237,4.6016128496,-11.7542169592,1.2110907769,-12.8109595037,-25.1668195628,-13.741371581,-27.9876436901,18.2471182584,-15.1205228733,-1.8539678949,0.2430381427,0.4775600926,0.6896833939,0.9071226967,1.2081737245,1.4249349284,1.9643027383,2.6363565096,0.0556059238,0.5878167361,173.8813300885,176.7422538567,8.96568150823636E-007,1
162_books_5,8.00794964808834E-007,0.5826924969,-8.6391800257,0.0383878623,1.2181989717,-13.257715067,4.4625410774,-7.260556834,-22.1743394391,-14.6204237446,-20.3521955681,10.873607698,-16.856161464,-0.9988149574,0.2697516734,0.5072620684,0.7088283222,0.949892788,1.2113581871,1.4000223392,1.9749272456,2.6372242281,0.0642585611,0.5691656699,160.2350469274,143.556480848,8.00794964808834E-007,0
162_books_6,7.44913516906738E-007,0.5731652632,-7.5244873614,-5.573867201,-5.2640951003,-10.2784891708,-2.6991091258,-12.8686483878,-18.0986203608,-7.7596765968,-18.9162508224,11.3347595922,-16.2379822929,-8.3226668083,0.2597956837,0.4891907679,0.714128731,0.936415448,1.215963601,1.3947929847,1.9159206061,2.6247934551,0.0642641584,0.5476287065,152.449847619,152.2442487189,7.44913516906738E-007,0
162_books_7,4.9903195906372E-008,0.2345691663,-8.3168840933,2.739775993,-3.4803763334,-8.092757918,-4.3378604298,-10.2086573889,-17.4275566561,-7.6520344458,-12.2898573089,-0.5889014285,-12.1183229681,-4.3698799619,0.2539958537,0.5300077587,0.7779186722,1.0099486545,1.219441979,1.3917325402,1.9886786276,2.6684810752,0.0560454967,0.4583806862,276.9932531034,239.2463792483,4.9903195906372E-008,0
163_books_1,4.33785296018926E-008,0.2585465091,-12.6014226379,-12.1121838463,0.2888480233,-27.2661283744,-31.8200124926,-16.0424815422,-23.9500836429,9.9075887144,-19.1553211774,-1.6483031696,-23.9334612604,-15.4716461544,0.3099913259,0.5186975715,0.746694057,1.1104275741,1.4626969519,1.7850123704,2.0100864074,2.2123578741,0.0869010464,0.7128411159,236.1337707207,222.8344840741,4.33785296018926E-008,1
163_books_4,0.000000017,0.2000300043,-14.8805150607,-7.5368683859,2.2790731584,-20.7014219284,-29.8338450617,-13.8765775639,-19.4133671745,2.3307224246,-18.1654526662,-2.1656116218,-18.6523633168,-15.2412689049,0.3443718877,0.5568811012,0.8000908557,1.1464226351,1.5052570482,1.8018422717,2.0129757283,2.1975488805,0.1003446554,0.6288950738,241.9401760234,228.4124894027,0.000000017,1
163_books_5,2.26473972165654E-008,0.1759259344,-16.2774605712,-11.1538201749,-4.0711687834,-15.3747882215,-22.1553300401,-10.4848543212,-10.2159017261,3.0852574482,-15.2918392801,-4.843474339,-17.0543834201,-10.6685541506,0.3413106558,0.5432506756,0.8467057741,1.1616422131,1.5487227122,1.8396575843,2.0254704913,2.1974155785,0.1132561306,0.5054388672,265.8506716049,257.8534839535,2.26473972165654E-008,1
163_books_6,5.70423376086276E-009,0.1126532228,-22.8989793766,-1.0104896112,-0.8360047458,-15.468147182,-19.9120270305,-11.0143991538,-15.1234684065,-3.8508072407,-16.4342950862,-1.762716752,-14.0935191814,-8.947396455,0.4134580435,0.6528033207,0.9314161901,1.2168727568,1.5751989489,1.8355884865,2.0267684565,2.1675041802,0.1548792695,0.4007236159,316.4477646341,375.6275732733,5.70423376086276E-009,1
164_books_1,1.32858275962187E-008,0.1985716064,-15.5286693375,-8.3595432346,-6.1308886203,-25.6687108082,-32.3264276264,-17.5368779582,-18.411410989,0.6729067308,-19.3423900044,0.4932660772,-20.2014648925,-8.122886988,0.318744806,0.5664706912,0.8505522148,1.1609720632,1.4977811484,1.7875334121,1.9990237912,2.1948472198,0.1142538349,0.6069946626,298.9855278261,253.7727423077,1.32858275962187E-008,1
164_books_3,1.77532294641005E-008,0.1917837901,-14.4522832356,-11.8215358743,-4.3248937239,-19.7933191718,-29.4106477264,-18.2065151574,-16.8978771949,4.9761582594,-21.9190199585,-5.1900064316,-17.5159376546,-9.0360086425,0.3251478385,0.5531750373,0.8193574464,1.1517481242,1.5434926123,1.822768237,2.0187430025,2.1954190988,0.1020494065,0.6229987415,238.1240143382,224.2972024691,1.77532294641005E-008,1
164_books_5,0.00000002,0.1892440934,-15.527800789,-9.9508623385,-0.1697348887,-19.091293713,-27.1348467166,-13.7170717583,-23.0339954992,4.0450019406,-18.7903757558,-3.9759399196,-18.5632404884,-10.8158070433,0.3323049882,0.5453329797,0.8124067029,1.1471079872,1.5143920162,1.8210884781,2.0164565636,2.2046312162,0.0987713348,0.6215501585,239.7065617428,243.7740575758,0.00000002,1
165_makeup_1,1.71195569152174E-008,0.1882600773,-15.5743779016,-0.4323499956,-9.424715669,-1.4179000188,-4.6891917222,-6.9094282314,-2.0649602387,-2.164578342,-7.304194702,-6.6839530883,-6.1609550818,-1.346780564,0.3101011323,0.5692874166,0.8652383759,1.0587215587,1.2961664419,1.3842119651,1.7910763779,2.6417525087,0.1039053132,0.4884014328,193.3270869231,175.9968883721,1.71195569152174E-008,1
165_makeup_2,3.52182223599785E-008,0.228192357,-8.9959399234,1.7029986594,-6.3868762827,-4.5030765603,-11.5633023645,-5.3038090495,-2.7445114514,-2.285551901,-6.7437184888,-6.3063892089,-9.7486110765,-5.1928467122,0.258843197,0.5188553922,0.8564727471,1.0677101404,1.2973818779,1.3832808169,1.7966626105,2.6473780901,0.0706213512,0.5796165346,185.3264873016,176.4837017733,3.52182223599785E-008,1
165_makeup_3,5.01395914387443E-008,0.2617478698,-10.0012182455,0.3866442055,-10.3742000076,-5.3414916646,-4.3918083059,-6.242310929,-6.5687873307,-3.5141932471,-7.4554746039,-5.3418983848,-9.8623466101,-4.2029842421,0.2675054968,0.5163418649,0.8412095279,1.0583760128,1.2919695264,1.385996558,1.8288840659,2.6484086344,0.0740527127,0.6088445516,198.9225340491,193.9195811336,5.01395914387443E-008,1
165_makeup_4,5.08304663424091E-008,0.2607897362,-10.2727516668,-1.9279516467,-9.0559752043,-4.4599844826,-8.2980359667,-8.3900612906,-4.5138205369,-2.334291711,-10.3689091495,-8.367965353,-7.5418840405,-2.5379380633,0.2614078962,0.5057186086,0.8310510696,1.055092202,1.2929469197,1.3850958588,1.8146677988,2.6467932189,0.0723148825,0.6091289532,196.0584843642,181.1199060862,5.08304663424091E-008,1
166_movies_1,6.24179631346045E-007,0.5306886957,-11.7441220924,-11.3641218979,-1.1047986536,-13.5120091277,-10.7910093838,-20.6834528935,-16.2280655325,-6.3816103475,-8.7319747984,-8.3833686012,-9.7357204207,-2.3431604436,0.2680749663,0.4520504816,0.7023920635,0.9492210102,1.2936933906,1.4353156992,1.9458669701,2.6350809197,0.0805448289,0.6190063175,213.7195908854,187.2717918268,6.24179631346045E-007,1
166_movies_2,4.54390074922414E-007,0.5172305927,-10.4337973811,-5.9753564882,4.4315976927,-19.5581131642,-19.3572634466,-21.2130804854,-14.5455125242,-12.9265109737,-9.0778979646,-3.8109974126,-12.1970975951,-4.0167942573,0.2596621981,0.466365638,0.6854415604,0.9364924266,1.3035654556,1.4263303483,1.9267633139,2.6367837735,0.0691551651,0.6704752705,191.0445809006,185.4380018013,4.54390074922414E-007,1
166_movies_3,0.000000453,0.4114796024,-14.7821594627,-9.6373300417,3.002462854,-17.4630909616,-15.127824528,-13.6938058686,-13.4786718455,-10.9762573938,-8.2841708407,-5.4296460697,-10.9878976593,-4.1999458524,0.2890800764,0.4755258541,0.6997376062,0.9476234385,1.2722311157,1.4375768905,1.9507054438,2.6497344763,0.0799433516,0.5663065621,208.6409935673,202.3603316864,0.000000453,1
166_movies_4,6.21680714277354E-007,0.5503918615,-9.8269007374,-13.1267423063,-1.8935144576,-19.5763190619,-13.635116103,-19.7639046351,-17.5354271562,-11.2587872336,-10.4505800622,-9.5809276689,-11.6997475085,-5.2135417267,0.2492101823,0.4385717745,0.671181958,0.9279431463,1.3065716525,1.4362738025,1.9451168704,2.641572535,0.0671550472,0.6701289428,212.2195436364,204.4956308642,6.21680714277354E-007,1
166_movies_5,6.12084785931221E-007,0.5744224935,-10.0427348936,-4.701672886,4.2362767606,-17.2413347455,-19.613609206,-21.0886048303,-15.9487595538,-10.9997338006,-11.5217666051,-6.0628811727,-12.5586467823,-5.3306933905,0.263978083,0.4699334179,0.6990315367,0.9671839516,1.3122930803,1.4232156477,1.8941054482,2.6287714702,0.074592844,0.6621052611,189.4855384016,179.9507316321,6.12084785931221E-007,1
168_makeup_1,1.1224246214393E-006,0.6946434134,-1.1907406321,-16.1284501961,6.4353757806,-27.7970468964,2.1682259724,-9.9507143283,-2.9346860196,-3.9301112306,-9.4689059487,1.6183272262,-9.1891158765,8.8197786308,0.2210390442,0.4692519669,0.665661194,1.0237795676,1.5244338361,1.7658297036,2.0637833907,2.313733903,0.0464121705,0.5985320631,322.2777722527,331.2111191257,1.1224246214393E-006,0
168_makeup_2,1.14148546554393E-006,0.7165073166,0.8690735398,-18.2380176226,3.6799942638,-28.0417330929,3.0082688701,-7.0728863471,-1.3802384578,-6.8136736527,-7.6693714475,5.3506120588,-7.88110451,10.0101596273,0.2123724183,0.4438819229,0.6583335246,1.0073677962,1.5088051676,1.7867839821,2.0687242203,2.306237146,0.0408089232,0.6445905465,272.8527362205,271.3735987853,1.14148546554393E-006,0
168_makeup_3,1.22525156406119E-006,0.7601716055,0.9983215778,-22.3530204125,8.0273121302,-28.1395836653,-1.0134961157,-10.8057544239,-2.0777387721,-6.2433161215,-7.0417487414,4.9916781876,-10.5497966639,1.2647096563,0.2193217764,0.4183891606,0.6108527373,0.9427491747,1.4958369,1.7573802639,2.0834766651,2.3690285506,0.0437656344,0.6961452908,337.3940573744,337.5584633735,1.22525156406119E-006,0
168_makeup_4,7.76488578066764E-007,0.5998323019,-1.021473125,-13.0991365738,12.3416602135,-21.5845901087,-4.0189222976,-11.3509321248,-0.3581818559,-7.4937827192,-8.3601533459,7.8666326993,-11.1178157941,-0.5847511507,0.2523634959,0.4733121187,0.6926377382,1.0996651452,1.5619990507,1.8073996043,2.1015990351,2.3081377037,0.0443200286,0.5728093018,347.9666775934,359.8097783041,7.76488578066764E-007,0
168_makeup_5,6.59497156432051E-007,0.5658978765,-3.5788013342,-15.7761602635,11.6678406019,-10.6771298371,7.814463336,-6.2719944343,-1.2361421497,9.2458408262,-7.7378125239,5.1832155286,-4.9693719488,11.7458805141,0.2488572429,0.4538640442,0.6670629936,0.9777955596,1.3046790769,1.6844336538,2.0846647308,2.3846409679,0.0469814269,0.4490485936,238.8939977778,182.7723358974,6.59497156432051E-007,0
170_makeup_4,0.000001697,0.8517489677,3.4250451292,-21.8396621899,9.971355657,-32.8126153624,7.2234850589,-12.1738795311,-3.6083353061,-9.0152125952,-9.0589851821,4.1579351114,-7.4124935285,13.7465474217,0.1950135366,0.4049594697,0.5996717943,0.8431586576,1.4220746183,1.7772376667,2.0586406024,2.4772531942,0.0402613398,0.7375174904,242.4620151052,241.3150804281,0.000001697,1
170_makeup_6,1.4783253769679E-006,0.784112251,1.07521834,-26.267174485,11.9474709636,-31.7973716995,3.4058057425,-11.1459212093,4.1436182957,-4.4399592141,-7.1710059796,8.787901372,-6.5036373671,9.5390268995,0.2240961684,0.4001243384,0.5890205333,0.8355410861,1.4221033063,1.7618727372,2.0888828549,2.4848413068,0.0473845527,0.6523764952,255.6783477396,241.5054636147,1.4783253769679E-006,0
171_makeup_1,3.45680764261881E-006,1.1633081313,5.186171294,-14.4421633859,-1.5679829082,-14.6745622614,-5.8875377471,-1.5322561533,4.0011626003,3.3383586087,14.2705221455,5.6957190618,2.993006174,15.751830742,0.141548335,0.3520728097,0.5828547047,0.8488232668,1.1561673925,1.6507729216,2.2035536489,2.6798203511,0.0289236824,0.7907716237,0,0,3.45680764261881E-006,0
171_makeup_2,2.73880692018537E-006,1.1108139455,8.1918909209,-12.2305112841,-4.5792432812,-11.4408177347,-3.87384901,-2.6821086155,0.8434433971,5.0508710167,17.28432051,0.5555375478,0.6810374787,11.0865257239,0.1401892598,0.3347031745,0.581135759,0.86007651,1.1589361483,1.6488308869,2.2157451327,2.6804822836,0.0193972563,0.8425883425,0,0,2.73880692018537E-006,0
171_makeup_3,2.50585359834828E-006,1.1159122741,3.8216956388,-7.0037359899,7.4750903407,-11.9282869831,-11.8923778522,-4.5596586953,3.442075494,4.3453862228,17.7446950623,8.3670815253,1.0166300373,11.0343678375,0.13196506,0.3861628202,0.5784885412,0.8660537069,1.1259438369,1.628086001,2.2085118773,2.677524475,0.0154997033,0.7988871498,0,0,2.50585359834828E-006,0
171_makeup_4,0.000002663,1.1324674788,4.6790918749,-7.250023758,4.8357748083,-10.5951339612,-5.2339432552,-4.8325805646,2.7357012714,6.3879627136,15.1471459078,6.5262550537,0.0393193089,8.4246938038,0.1306967557,0.3790787528,0.5944969489,0.8550644212,1.1274877912,1.6162389245,2.2050667511,2.6749898812,0.0156712083,0.7728269304,0,0,0.000002663,0
173_makeup_1,1.1658707783851E-006,0.7166863095,-8.4643362357,-8.1965894921,3.8811687976,-13.4854597041,-34.0634652909,-19.073342417,-7.8805996057,-1.0689571068,-16.8670819334,-8.8507752162,-11.8691966798,-4.0454396368,0.2455247673,0.4534301131,0.7087090184,1.0437608476,1.3086990286,1.4091398109,1.773531668,2.5917945442,0.0632387871,0.6931011532,188.3554156134,162.5434046395,1.1658707783851E-006,0
173_makeup_2,9.04946532629643E-007,0.6995438209,-1.7003474314,-6.2821865074,2.575271577,-15.4657960932,-27.8906548849,-9.4524641327,-14.6325898793,-3.1360528824,-15.6051587189,-5.4350486127,-13.4958760052,-5.7846132739,0.2070700672,0.4179417782,0.6928363577,1.049129184,1.2915727038,1.412867784,1.8284748775,2.6097715078,0.0419225162,0.7361924051,181.4094357182,163.1608089087,9.04946532629643E-007,0
173_makeup_3,1.10185657617535E-006,0.6802523707,-7.820221309,-2.7705973606,3.138603587,-16.4513495303,-31.5318452579,-15.506035599,-12.7056320427,-1.1014655585,-11.0962337243,0.0333422935,-9.488685425,-6.7407713582,0.2477397404,0.4685014667,0.7229156346,1.0256326206,1.2704114602,1.4086743607,1.8429381758,2.6134080083,0.061211021,0.6481930395,179.6732203346,172.261808126,1.10185657617535E-006,0
173_makeup_4,9.74707058896752E-007,0.6104138803,-10.4087476676,-6.6175403549,-0.9683761791,-18.5065755822,-23.9652825931,-11.5177359154,-13.5946298837,-1.3539092502,-14.3178030053,-4.878603587,-11.5378313704,-3.3176695259,0.267223415,0.4628855392,0.742837203,1.0419463215,1.2904551313,1.4043591155,1.8416852547,2.6199391456,0.0725638959,0.5969585544,192.1547196532,170.0747888449,9.74707058896752E-007,0
173_makeup_5,4.43181198629494E-007,0.3178407341,-10.4687999344,-3.9174715272,0.4802106599,-5.6869520416,-14.2650539975,-7.6761759502,-4.4610638121,-5.749978722,-6.4555066198,5.4254872535,-9.3949891578,-5.8472028479,0.293530185,0.5165185231,0.7914166848,1.0485687997,1.3020742871,1.4008442871,1.9155472277,2.6616550594,0.0762576718,0.4592249868,169.6461532877,134.277640429,4.43181198629494E-007,0
174_makeup_2,8.45820301371252E-007,0.5939274112,-6.6558923228,-2.2688763173,1.7214991052,-12.6940451629,-21.3659477463,-10.3498258459,-14.4427501593,1.9137134378,-9.4767743849,-4.9112780071,-9.5818627416,-6.8469405441,0.2522847074,0.4775430568,0.7650306725,1.0560617189,1.2858413516,1.3980634492,1.8452114531,2.6197875645,0.0627000941,0.6065043748,189.2261193878,163.4033491992,8.45820301371252E-007,0
174_makeup_3,1.03615994939105E-006,0.6292270704,-9.4361010462,-2.3645827004,6.6148155446,-19.3869420173,-23.6704351041,-10.5271865022,-13.4388274169,-0.8009693132,-6.6740045464,-5.0214074644,-12.9197944517,-1.7545716297,0.2618993428,0.4888946026,0.7193192586,1.0220163633,1.2786697868,1.406839799,1.8380952253,2.6140095789,0.0673820117,0.6291515927,183.4289586705,157.0756496707,1.03615994939105E-006,0
174_makeup_4,0.00000058,0.408162641,-11.9492885856,-3.6414872698,-3.8231852206,-9.4163713373,-14.8380024699,-4.2321790084,-15.3665492216,-12.9636063878,-8.6494049136,-2.3475780525,-7.4091594152,-1.5087371483,0.2857580281,0.5127769253,0.8115089835,1.0593293353,1.2983025125,1.4112577056,1.9539733562,2.6563854301,0.0692710013,0.5606714629,271.4286,272.9712345161,0.00000058,0
174_makeup_5,7.05281521309842E-007,0.5740239608,-10.6040225028,-4.1863904755,-2.931984194,-17.1041790196,-21.3754240901,-12.8817662057,-11.7183499627,0.96427198,-7.135582999,-4.6993110267,-9.9113745059,-5.6717882705,0.2567718405,0.4956029439,0.742484573,1.0255499585,1.2630453878,1.3848115663,1.816724801,2.6112673554,0.0683309595,0.5438714884,179.4403756627,166.5316860884,7.05281521309842E-007,0
174_makeup_6,1.07692285206553E-006,0.6694969349,-10.5318543136,-8.9437372723,-2.5965123073,-18.2770328279,-30.8517194166,-12.3387333484,-19.2434320091,-1.7226757889,-9.9243888867,-9.1764622622,-11.8260761899,0.1823507704,0.260866963,0.4691295684,0.7082837252,1.0260062129,1.2505158164,1.4017668916,1.8599060192,2.6215213234,0.0697351167,0.6428705741,218.3840986523,219.234188986,1.07692285206553E-006,0
175_makeup_1,3.86829941680801E-008,0.243495452,-10.8575035959,1.0169291339,-7.9301073067,-3.5316120034,-11.4870445857,-7.571713098,-0.6289047513,-1.690031026,-8.5107316019,-10.1680624112,-12.2953145788,-7.1668780977,0.2829437263,0.5202034141,0.8491566624,1.0569829806,1.2960965267,1.3855027403,1.8243003835,2.6536465752,0.0853167449,0.5770891934,184.1673110619,184.1127417961,3.86829941680801E-008,0
175_makeup_2,6.11022722532654E-008,0.2945037607,-9.0364779045,-0.6262884117,-10.5655486869,-5.6081107408,-6.1555329533,-0.8772987946,-4.0634318386,-4.5242914735,-10.5978285901,-11.8578184416,-12.6900893433,-7.8005265959,0.2477535291,0.4861519095,0.8380815055,1.0494888505,1.2834207855,1.3808588618,1.8251504909,2.6439525636,0.0675974628,0.6539439309,186.4695157692,184.9650182545,6.11022722532654E-008,0
175_makeup_3,0.000000076,0.3145123129,-6.6010728977,-0.9201864926,-14.8598127607,-10.1499676866,-5.6905447621,-0.8764906985,-3.673749455,-5.6669653421,-14.2628310529,-12.312971183,-14.3986663744,-6.7114850588,0.2323189593,0.4621792419,0.8339903859,1.0557935582,1.2910707649,1.3969663678,1.8642359112,2.6505132623,0.060870374,0.6705888114,197.7982743865,188.4910748276,0.000000076,0
175_makeup_4,7.54895379284571E-008,0.2864309332,-7.8832710287,-3.5637198194,-10.9365689891,-7.6144350692,-7.1988443192,-5.4728156411,-5.1529560086,-3.4265805624,-9.7985622147,-8.2017606443,-11.3152037035,-6.8072066205,0.2462080099,0.4784421834,0.8106602768,1.0530725202,1.2944280653,1.3929754469,1.8425200768,2.6523488873,0.0641052296,0.6361799601,192.0318735471,187.4326774904,7.54895379284571E-008,0
